140,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
141,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
142,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
143,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
144,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
145,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
146,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
147,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
148,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
149,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
150,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
151,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
152,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
153,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
154,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
155,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
156,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
157,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
158,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
159,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
160,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
161,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
162,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
163,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
164,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
165,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
166,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
167,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
168,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
169,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
170,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
171,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
172,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
173,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
174,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
175,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
176,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
177,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
178,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
179,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
180,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
181,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
182,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
183,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
184,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
185,1649.11,2119.68,0.777999509,Gigabit Ethernet,40G Ethernet
186,1642.536,2550.528,0.643998419,Custom Interconnect,Aries interconnect 
187,1639.3,3072,0.533626302,Gigabit Ethernet,25G Ethernet
188,1635.02,2036.736,0.802764816,Custom Interconnect,Aries interconnect 
189,1635.02,2036.736,0.802764816,Custom Interconnect,Aries interconnect 
190,1632.96,3715.8912,0.439453125,Omnipath,Intel Omni-Path
191,1630.13,2637.71,0.618009561,Infiniband,Infiniband EDR
192,1608.22,3008,0.534647606,Gigabit Ethernet,25G Ethernet
193,1603.23,3333.12,0.480999784,Gigabit Ethernet,10G Ethernet
194,1601,2580.48,0.620427207,Infiniband,Infiniband EDR
195,1593.03,2573.376,0.619042845,Infiniband,Infiniband EDR
